"RentStation","ReturnStation","Riderships","Date"
67,38,3,2019-11-13
67,45,8,2019-11-11
67,45,4,2019-11-15
67,45,3,2019-11-13
67,47,1,2019-11-13
67,49,4,2019-11-11
67,49,4,2019-11-15
67,49,1,2019-11-13
67,54,4,2019-11-11
67,54,1,2019-11-13
67,55,1,2019-11-13
67,56,72,2019-11-11
67,56,70,2019-11-15
67,56,29,2019-11-13
67,57,4,2019-11-11
67,57,1,2019-11-13
67,58,12,2019-11-11
67,58,6,2019-11-15
67,58,2,2019-11-13
67,59,2,2019-11-11
67,59,6,2019-11-15
67,59,2,2019-11-13
67,60,2,2019-11-15
67,60,1,2019-11-13
67,61,2,2019-11-11
67,62,12,2019-11-11
67,62,18,2019-11-15
67,62,8,2019-11-13
67,63,2,2019-11-11
67,63,2,2019-11-15
67,64,52,2019-11-11
67,64,48,2019-11-15
67,64,11,2019-11-13
67,65,4,2019-11-11
67,65,4,2019-11-15
67,65,3,2019-11-13
67,66,8,2019-11-11
67,66,4,2019-11-15
67,66,1,2019-11-13
67,67,80,2019-11-11
67,67,64,2019-11-15
67,67,36,2019-11-13
67,68,6,2019-11-11
67,68,12,2019-11-15
67,68,3,2019-11-13
67,70,10,2019-11-11
67,71,6,2019-11-11
67,71,4,2019-11-15
67,71,3,2019-11-13
67,72,2,2019-11-11
67,74,14,2019-11-11
67,74,8,2019-11-15
67,74,5,2019-11-13
67,75,1,2019-11-13
67,76,2,2019-11-11
67,76,1,2019-11-13
67,79,2,2019-11-11
67,79,2,2019-11-13
67,80,6,2019-11-11
67,80,4,2019-11-15
67,80,4,2019-11-13
67,81,12,2019-11-11
67,81,2,2019-11-15
67,81,8,2019-11-13
67,82,20,2019-11-11
67,82,26,2019-11-15
67,82,10,2019-11-13
67,83,4,2019-11-15
67,83,4,2019-11-13
67,84,4,2019-11-11
67,84,2,2019-11-15
67,84,3,2019-11-13
67,85,2,2019-11-11
67,85,2,2019-11-15
67,85,1,2019-11-13
67,87,6,2019-11-11
67,87,8,2019-11-15
67,87,2,2019-11-13
67,89,16,2019-11-11
67,89,16,2019-11-15
67,89,7,2019-11-13
67,90,6,2019-11-11
67,90,8,2019-11-15
67,90,4,2019-11-13
67,91,2,2019-11-11
67,92,4,2019-11-11
67,92,10,2019-11-15
67,92,1,2019-11-13
67,93,2,2019-11-11
67,93,1,2019-11-13
67,94,2,2019-11-11
67,94,2,2019-11-15
67,94,1,2019-11-13
67,95,2,2019-11-11
67,95,2,2019-11-15
67,95,2,2019-11-13
67,97,2,2019-11-11
67,97,2,2019-11-15
67,99,2,2019-11-11
67,99,8,2019-11-15
67,99,1,2019-11-13
67,100,6,2019-11-11
67,101,4,2019-11-11
67,101,1,2019-11-13
67,102,2,2019-11-11
67,103,4,2019-11-11
67,103,2,2019-11-15
67,103,1,2019-11-13
67,104,4,2019-11-15
67,104,4,2019-11-13
67,105,10,2019-11-11
67,105,14,2019-11-15
67,105,10,2019-11-13
67,106,4,2019-11-11
67,106,2,2019-11-15
67,107,6,2019-11-11
67,107,4,2019-11-15
67,107,9,2019-11-13
67,110,2,2019-11-11
67,111,2,2019-11-11
67,111,1,2019-11-13
67,113,2,2019-11-11
67,113,2,2019-11-15
67,113,1,2019-11-13
67,115,6,2019-11-11
67,115,12,2019-11-15
67,115,2,2019-11-13
67,120,2,2019-11-11
67,120,6,2019-11-15
67,120,3,2019-11-13
67,125,2,2019-11-15
67,125,1,2019-11-13
67,126,2,2019-11-11
67,128,2,2019-11-11
67,128,2,2019-11-15
67,130,28,2019-11-11
67,130,28,2019-11-15
67,130,15,2019-11-13
67,132,4,2019-11-15
67,132,1,2019-11-13
67,138,2,2019-11-11
67,138,1,2019-11-13
67,139,4,2019-11-11
67,139,10,2019-11-15
67,139,1,2019-11-13
67,142,2,2019-11-11
67,145,2,2019-11-15
67,146,1,2019-11-13
67,149,1,2019-11-13
67,151,2,2019-11-11
67,153,4,2019-11-11
67,153,2,2019-11-15
67,153,1,2019-11-13
67,157,2,2019-11-11
67,160,2,2019-11-15
67,162,2,2019-11-11
67,168,10,2019-11-11
67,168,8,2019-11-15
67,168,2,2019-11-13
67,169,6,2019-11-11
67,169,14,2019-11-15
67,169,1,2019-11-13
67,172,2,2019-11-15
67,173,4,2019-11-11
67,173,1,2019-11-13
67,174,2,2019-11-11
67,178,2,2019-11-11
67,181,2,2019-11-15
67,181,2,2019-11-13
67,182,10,2019-11-11
67,182,14,2019-11-15
67,182,3,2019-11-13
67,183,18,2019-11-11
67,183,4,2019-11-15
67,183,3,2019-11-13
67,186,20,2019-11-11
67,186,24,2019-11-15
67,186,5,2019-11-13
67,187,2,2019-11-13
67,188,2,2019-11-15
67,194,4,2019-11-11
67,194,3,2019-11-13
67,195,28,2019-11-11
67,195,32,2019-11-15
67,195,11,2019-11-13
67,203,2,2019-11-11
67,203,3,2019-11-13
67,208,2,2019-11-15
67,215,4,2019-11-15
67,215,3,2019-11-13
67,220,6,2019-11-11
67,220,2,2019-11-15
67,220,1,2019-11-13
67,222,1,2019-11-13
67,224,2,2019-11-15
67,225,2,2019-11-11
67,229,8,2019-11-15
67,229,1,2019-11-13
67,231,1,2019-11-13
67,240,2,2019-11-11
67,240,1,2019-11-13
67,244,2,2019-11-11
67,248,2,2019-11-15
67,249,42,2019-11-11
67,249,8,2019-11-15
67,249,10,2019-11-13
67,250,2,2019-11-11
67,250,1,2019-11-13
67,257,4,2019-11-15
67,258,1,2019-11-13
67,259,1,2019-11-13
67,271,2,2019-11-11
67,271,2,2019-11-15
67,275,14,2019-11-11
67,275,4,2019-11-15
67,275,5,2019-11-13
67,277,10,2019-11-11
67,277,10,2019-11-15
67,277,5,2019-11-13
67,281,2,2019-11-11
67,285,8,2019-11-11
67,285,2,2019-11-15
67,285,4,2019-11-13
67,288,18,2019-11-11
67,288,26,2019-11-15
67,288,10,2019-11-13
67,290,2,2019-11-11
67,291,2,2019-11-11
67,291,1,2019-11-13
67,293,6,2019-11-11
67,293,4,2019-11-15
67,293,2,2019-11-13
67,294,2,2019-11-15
67,297,2,2019-11-15
67,298,2,2019-11-11
67,298,2,2019-11-15
67,299,2,2019-11-11
67,301,4,2019-11-11
67,301,6,2019-11-15
67,301,3,2019-11-13
67,304,6,2019-11-11
67,304,4,2019-11-15
67,304,1,2019-11-13
67,306,20,2019-11-11
67,306,12,2019-11-15
67,306,7,2019-11-13
67,307,1,2019-11-13
67,311,12,2019-11-11
67,311,18,2019-11-15
67,311,4,2019-11-13
67,312,1,2019-11-13
67,313,2,2019-11-11
67,313,2,2019-11-15
67,315,2,2019-11-15
67,315,1,2019-11-13
67,319,2,2019-11-11
67,319,2,2019-11-15
67,320,2,2019-11-11
67,321,4,2019-11-11
67,321,4,2019-11-15
67,321,1,2019-11-13
67,322,4,2019-11-11
67,322,2,2019-11-15
67,323,6,2019-11-11
67,323,4,2019-11-15
67,323,1,2019-11-13
67,327,36,2019-11-11
67,327,14,2019-11-15
67,327,7,2019-11-13
67,328,2,2019-11-11
67,332,4,2019-11-11
67,332,2,2019-11-15
67,332,4,2019-11-13
67,333,2,2019-11-15
67,334,2,2019-11-11
67,334,4,2019-11-15
67,334,2,2019-11-13
67,340,2,2019-11-11
67,345,40,2019-11-11
67,345,46,2019-11-15
67,345,15,2019-11-13
67,347,16,2019-11-11
67,347,16,2019-11-15
67,347,7,2019-11-13
67,349,1,2019-11-13
67,350,2,2019-11-11
67,350,2,2019-11-15
67,350,5,2019-11-13
67,351,12,2019-11-11
67,351,10,2019-11-15
67,351,3,2019-11-13
67,352,2,2019-11-15
67,352,1,2019-11-13
67,353,8,2019-11-11
67,353,2,2019-11-15
67,353,4,2019-11-13
67,354,2,2019-11-11
67,354,4,2019-11-15
67,362,2,2019-11-11
67,362,1,2019-11-13
67,370,2,2019-11-11
67,370,1,2019-11-13
67,371,8,2019-11-11
67,371,6,2019-11-15
67,371,6,2019-11-13
67,376,4,2019-11-15
67,382,4,2019-11-11
67,382,2,2019-11-15
67,384,2,2019-11-15
67,386,2,2019-11-11
67,386,2,2019-11-15
67,387,2,2019-11-11
67,387,2,2019-11-15
67,392,2,2019-11-11
67,399,6,2019-11-11
67,399,2,2019-11-15
67,399,1,2019-11-13
67,400,6,2019-11-11
67,400,2,2019-11-15
67,400,1,2019-11-13
67,401,4,2019-11-11
67,1006,2,2019-11-11
67,1026,2,2019-11-11
67,1026,1,2019-11-13
67,1027,4,2019-11-11
67,1027,4,2019-11-15
67,1027,2,2019-11-13
67,1041,1,2019-11-13
67,1043,2,2019-11-11
67,1043,1,2019-11-13
67,1044,2,2019-11-11
67,1056,2,2019-11-15
67,1056,1,2019-11-13
67,1065,2,2019-11-13
67,1069,1,2019-11-13
67,1081,1,2019-11-13
67,1085,1,2019-11-13
67,1088,6,2019-11-11
67,1088,2,2019-11-15
67,1098,2,2019-11-11
67,1100,2,2019-11-11
67,1100,2,2019-11-15
67,1100,1,2019-11-13
67,1235,2,2019-11-11
67,1236,2,2019-11-15
67,1255,2,2019-11-11
67,1318,2,2019-11-15
67,1324,2,2019-11-15
67,1342,2,2019-11-11
67,1342,2,2019-11-15
67,1342,1,2019-11-13
67,1361,2,2019-11-11
67,1367,2,2019-11-11
67,1381,2,2019-11-11
67,1391,2,2019-11-11
67,1391,1,2019-11-13
67,1412,1,2019-11-13
67,1426,2,2019-11-11
67,1426,2,2019-11-13
67,1475,2,2019-11-11
67,1513,2,2019-11-11
68,29,2,2019-11-11
68,29,2,2019-11-13
68,36,2,2019-11-15
68,38,2,2019-11-11
68,47,4,2019-11-15
68,62,4,2019-11-11
68,62,6,2019-11-15
68,62,4,2019-11-13
68,64,1,2019-11-13
68,65,40,2019-11-11
68,65,26,2019-11-15
68,65,16,2019-11-13
68,67,6,2019-11-11
68,67,4,2019-11-15
68,67,1,2019-11-13
68,68,64,2019-11-11
68,68,50,2019-11-15
68,68,16,2019-11-13
68,78,4,2019-11-11
68,78,2,2019-11-15
68,78,2,2019-11-13
68,79,2,2019-11-11
68,80,32,2019-11-11
68,80,36,2019-11-15
68,80,13,2019-11-13
68,81,2,2019-11-11
68,81,2,2019-11-15
68,81,1,2019-11-13
68,82,6,2019-11-11
68,82,6,2019-11-15
68,82,3,2019-11-13
68,84,6,2019-11-11
68,84,8,2019-11-15
68,84,5,2019-11-13
68,85,2,2019-11-11
68,87,2,2019-11-11
68,87,1,2019-11-13
68,89,4,2019-11-11
68,89,2,2019-11-15
68,89,1,2019-11-13
68,90,6,2019-11-11
68,90,6,2019-11-15
68,90,2,2019-11-13
68,92,1,2019-11-13
68,94,2,2019-11-15
68,95,12,2019-11-11
68,95,10,2019-11-15
68,95,3,2019-11-13
68,102,2,2019-11-15
68,102,1,2019-11-13
68,103,18,2019-11-11
68,103,12,2019-11-15
68,103,2,2019-11-13
68,105,2,2019-11-11
68,106,6,2019-11-11
68,106,4,2019-11-15
68,106,4,2019-11-13
68,107,6,2019-11-11
68,107,8,2019-11-15
68,107,2,2019-11-13
68,120,10,2019-11-11
68,120,16,2019-11-15
68,120,4,2019-11-13
68,122,2,2019-11-15
68,125,4,2019-11-11
68,125,4,2019-11-15
68,130,10,2019-11-11
68,130,8,2019-11-15
68,142,2,2019-11-15
68,147,1,2019-11-13
68,151,2,2019-11-15
68,168,4,2019-11-11
68,168,2,2019-11-15
68,169,10,2019-11-11
68,169,2,2019-11-15
68,177,2,2019-11-11
68,177,2,2019-11-15
68,177,1,2019-11-13
68,182,2,2019-11-11
68,182,2,2019-11-15
68,182,3,2019-11-13
68,188,2,2019-11-11
68,188,1,2019-11-13
68,195,2,2019-11-15
68,195,1,2019-11-13
68,203,10,2019-11-11
68,203,12,2019-11-15
68,203,4,2019-11-13
68,208,2,2019-11-11
68,208,2,2019-11-15
68,215,2,2019-11-11
68,215,4,2019-11-15
68,219,16,2019-11-11
68,219,10,2019-11-15
68,219,4,2019-11-13
68,224,2,2019-11-11
68,240,2,2019-11-15
68,245,2,2019-11-11
68,245,2,2019-11-15
68,245,1,2019-11-13
68,249,4,2019-11-11
68,249,4,2019-11-15
68,249,3,2019-11-13
68,257,4,2019-11-11
68,257,10,2019-11-15
68,275,4,2019-11-11
68,275,4,2019-11-15
68,277,2,2019-11-11
68,277,4,2019-11-15
68,285,14,2019-11-11
68,285,4,2019-11-15
68,285,3,2019-11-13
68,293,2,2019-11-11
68,293,1,2019-11-13
68,297,2,2019-11-11
68,299,6,2019-11-11
68,299,10,2019-11-15
68,299,2,2019-11-13
68,304,2,2019-11-15
68,306,6,2019-11-11
68,306,2,2019-11-15
68,306,4,2019-11-13
68,307,1,2019-11-13
68,311,1,2019-11-13
68,317,10,2019-11-11
68,317,2,2019-11-15
68,317,2,2019-11-13
68,321,8,2019-11-11
68,321,10,2019-11-15
68,321,3,2019-11-13
68,327,12,2019-11-11
68,327,6,2019-11-15
68,327,3,2019-11-13
68,330,2,2019-11-15
68,345,4,2019-11-11
68,345,2,2019-11-13
68,349,2,2019-11-11
68,350,4,2019-11-11
68,350,1,2019-11-13
68,353,1,2019-11-13
68,354,2,2019-11-13
68,362,2,2019-11-11
68,362,4,2019-11-15
68,362,1,2019-11-13
68,370,4,2019-11-11
68,370,12,2019-11-15
68,370,4,2019-11-13
68,371,4,2019-11-11
68,371,2,2019-11-15
68,371,3,2019-11-13
68,382,2,2019-11-11
68,382,4,2019-11-15
68,382,2,2019-11-13
68,385,2,2019-11-11
68,399,1,2019-11-13
68,1001,4,2019-11-11
68,1005,2,2019-11-15
68,1027,2,2019-11-11
68,1042,2,2019-11-15
68,1093,2,2019-11-11
68,1100,2,2019-11-11
68,1106,2,2019-11-15
68,1112,1,2019-11-13
68,1178,2,2019-11-15
68,1319,1,2019-11-13
68,1331,2,2019-11-11
68,1361,2,2019-11-11
68,1361,1,2019-11-13
68,1403,2,2019-11-15
68,1614,1,2019-11-13
68,1624,2,2019-11-11
68,1624,2,2019-11-15
68,1624,1,2019-11-13
69,30,4,2019-11-11
69,30,4,2019-11-15
69,30,2,2019-11-13
69,31,2,2019-11-11
69,36,6,2019-11-11
69,36,4,2019-11-15
69,36,2,2019-11-13
69,45,10,2019-11-11
69,45,6,2019-11-15
69,45,3,2019-11-13
69,53,2,2019-11-11
69,54,2,2019-11-11
69,56,2,2019-11-11
69,60,2,2019-11-15
69,61,4,2019-11-11
69,61,2,2019-11-15
69,61,1,2019-11-13
69,66,1,2019-11-13
69,67,2,2019-11-15
69,69,24,2019-11-11
69,69,10,2019-11-15
69,69,16,2019-11-13
69,71,2,2019-11-15
69,73,2,2019-11-11
69,73,2,2019-11-15
69,73,1,2019-11-13
69,81,6,2019-11-11
69,83,2,2019-11-11
69,83,2,2019-11-15
69,83,1,2019-11-13
69,85,2,2019-11-11
69,94,20,2019-11-11
69,94,12,2019-11-15
69,94,10,2019-11-13
69,98,4,2019-11-11
69,98,2,2019-11-15
69,98,8,2019-11-13
69,103,1,2019-11-13
69,104,6,2019-11-11
69,104,6,2019-11-15
69,104,4,2019-11-13
69,106,2,2019-11-11
69,120,2,2019-11-11
69,130,2,2019-11-11
69,130,2,2019-11-15
69,132,6,2019-11-11
69,132,4,2019-11-15
69,132,3,2019-11-13
69,138,1,2019-11-13
69,144,2,2019-11-15
69,146,2,2019-11-15
69,151,2,2019-11-13
69,163,1,2019-11-13
69,171,8,2019-11-11
69,171,8,2019-11-15
69,171,4,2019-11-13
69,181,1,2019-11-13
69,182,2,2019-11-15
69,205,2,2019-11-11
69,205,1,2019-11-13
69,206,10,2019-11-11
69,206,8,2019-11-15
69,206,4,2019-11-13
69,217,2,2019-11-11
69,225,1,2019-11-13
69,228,2,2019-11-15
69,231,1,2019-11-13
69,237,6,2019-11-11
69,237,6,2019-11-15
69,237,2,2019-11-13
69,238,2,2019-11-11
69,238,1,2019-11-13
69,267,2,2019-11-13
69,276,2,2019-11-15
69,288,2,2019-11-15
69,291,10,2019-11-11
69,291,2,2019-11-15
69,291,3,2019-11-13
69,296,4,2019-11-11
69,296,3,2019-11-13
69,311,2,2019-11-15
69,315,8,2019-11-11
69,315,12,2019-11-15
69,315,8,2019-11-13
69,323,2,2019-11-15
69,325,2,2019-11-15
69,334,2,2019-11-11
69,334,2,2019-11-15
69,358,2,2019-11-11
69,369,4,2019-11-11
69,388,8,2019-11-11
69,388,2,2019-11-15
69,388,5,2019-11-13
69,391,3,2019-11-13
69,1001,4,2019-11-15
69,1005,2,2019-11-11
69,1005,2,2019-11-15
69,1005,1,2019-11-13
69,1042,4,2019-11-11
69,1042,4,2019-11-15
69,1042,1,2019-11-13
69,1046,2,2019-11-15
69,1055,1,2019-11-13
69,1056,4,2019-11-11
69,1056,2,2019-11-15
69,1056,1,2019-11-13
69,1101,2,2019-11-15
69,1324,1,2019-11-13
69,1354,2,2019-11-11
69,1366,2,2019-11-11
69,1412,1,2019-11-13
70,1,32,2019-11-11
70,1,48,2019-11-15
70,1,23,2019-11-13
70,2,18,2019-11-11
70,2,12,2019-11-15
70,2,7,2019-11-13
70,3,52,2019-11-11
70,3,40,2019-11-15
70,3,11,2019-11-13
70,4,6,2019-11-11
70,4,1,2019-11-13
70,5,22,2019-11-11
70,5,22,2019-11-15
70,5,7,2019-11-13
70,6,48,2019-11-11
70,6,48,2019-11-15
70,6,23,2019-11-13
70,7,24,2019-11-11
70,7,18,2019-11-15
70,7,11,2019-11-13
70,8,12,2019-11-11
70,8,10,2019-11-15
70,8,4,2019-11-13
70,9,8,2019-11-11
70,9,14,2019-11-15
70,9,2,2019-11-13
70,10,152,2019-11-11
70,10,128,2019-11-15
70,10,57,2019-11-13
70,11,14,2019-11-11
70,11,6,2019-11-15
70,11,6,2019-11-13
70,12,256,2019-11-11
70,12,182,2019-11-15
70,12,108,2019-11-13
70,13,2,2019-11-11
70,13,6,2019-11-15
70,16,12,2019-11-11
70,16,2,2019-11-15
70,16,4,2019-11-13
70,17,2,2019-11-11
70,18,3,2019-11-13
70,19,16,2019-11-11
70,19,8,2019-11-15
70,19,2,2019-11-13
70,20,8,2019-11-11
70,20,8,2019-11-15
70,20,2,2019-11-13
70,22,10,2019-11-11
70,22,6,2019-11-15
70,22,3,2019-11-13
70,24,1,2019-11-13
70,25,8,2019-11-11
70,25,10,2019-11-15
70,25,3,2019-11-13
70,26,2,2019-11-11
70,26,2,2019-11-15
70,28,2,2019-11-11
70,28,2,2019-11-15
70,29,2,2019-11-11
70,30,1,2019-11-13
70,32,24,2019-11-11
70,32,10,2019-11-15
70,32,13,2019-11-13
70,37,8,2019-11-11
70,37,4,2019-11-15
70,37,2,2019-11-13
70,38,2,2019-11-11
70,38,2,2019-11-15
70,38,1,2019-11-13
70,40,2,2019-11-11
70,40,1,2019-11-13
70,41,2,2019-11-11
70,42,4,2019-11-11
70,42,4,2019-11-15
70,45,8,2019-11-15
70,47,4,2019-11-11
70,47,4,2019-11-15
70,49,6,2019-11-15
70,49,3,2019-11-13
70,50,2,2019-11-11
70,52,2,2019-11-11
70,54,2,2019-11-11
70,55,4,2019-11-15
70,55,1,2019-11-13
70,56,1,2019-11-13
70,57,6,2019-11-11
70,59,2,2019-11-15
70,61,2,2019-11-11
70,62,2,2019-11-11
70,63,2,2019-11-11
70,63,1,2019-11-13
70,64,2,2019-11-15
70,65,2,2019-11-11
70,66,6,2019-11-11
70,67,6,2019-11-11
70,67,1,2019-11-13
70,70,70,2019-11-11
70,70,72,2019-11-15
70,70,26,2019-11-13
70,71,24,2019-11-11
70,71,16,2019-11-15
70,71,11,2019-11-13
70,74,2,2019-11-11
70,74,4,2019-11-15
70,75,34,2019-11-11
70,75,32,2019-11-15
70,75,20,2019-11-13
70,81,1,2019-11-13
70,83,4,2019-11-11
70,83,2,2019-11-15
70,83,1,2019-11-13
70,84,2,2019-11-11
70,84,1,2019-11-13
70,85,12,2019-11-11
70,85,6,2019-11-15
70,85,4,2019-11-13
70,87,10,2019-11-11
70,87,6,2019-11-15
70,87,6,2019-11-13
70,88,8,2019-11-11
70,88,2,2019-11-15
70,88,5,2019-11-13
70,89,2,2019-11-11
70,89,1,2019-11-13
70,91,1,2019-11-13
70,93,36,2019-11-11
70,93,32,2019-11-15
70,93,20,2019-11-13
70,98,1,2019-11-13
70,99,2,2019-11-11
70,111,4,2019-11-11
70,111,2,2019-11-15
70,111,1,2019-11-13
70,113,12,2019-11-11
70,113,14,2019-11-15
70,120,1,2019-11-13
70,128,2,2019-11-11
70,128,4,2019-11-15
70,128,2,2019-11-13
70,130,2,2019-11-11
70,132,8,2019-11-11
70,132,2,2019-11-15
70,132,1,2019-11-13
70,138,16,2019-11-11
70,138,4,2019-11-15
70,138,3,2019-11-13
70,150,2,2019-11-11
70,150,6,2019-11-15
70,150,1,2019-11-13
70,154,2,2019-11-11
70,157,2,2019-11-15
70,162,2,2019-11-11
70,162,2,2019-11-15
70,162,1,2019-11-13
70,163,4,2019-11-11
70,163,16,2019-11-15
70,163,4,2019-11-13
70,168,2,2019-11-15
70,169,2,2019-11-15
70,169,1,2019-11-13
70,174,6,2019-11-11
70,174,4,2019-11-15
70,174,2,2019-11-13
70,175,2,2019-11-15
70,179,2,2019-11-11
70,180,2,2019-11-11
70,181,2,2019-11-13
70,182,2,2019-11-11
70,185,6,2019-11-11
70,185,10,2019-11-15
70,185,1,2019-11-13
70,187,14,2019-11-11
70,187,12,2019-11-15
70,187,2,2019-11-13
70,195,4,2019-11-11
70,195,2,2019-11-15
70,197,1,2019-11-13
70,206,2,2019-11-11
70,217,2,2019-11-15
70,218,10,2019-11-11
70,218,8,2019-11-15
70,218,1,2019-11-13
70,221,24,2019-11-11
70,221,10,2019-11-15
70,221,6,2019-11-13
70,225,1,2019-11-13
70,231,2,2019-11-15
70,235,4,2019-11-11
70,235,4,2019-11-15
70,235,3,2019-11-13
70,240,2,2019-11-11
70,241,2,2019-11-11
70,241,4,2019-11-15
70,244,2,2019-11-11
70,245,2,2019-11-15
70,248,14,2019-11-11
70,248,16,2019-11-15
70,248,7,2019-11-13
70,249,8,2019-11-11
70,249,1,2019-11-13
70,252,2,2019-11-11
70,255,2,2019-11-15
70,255,5,2019-11-13
70,276,80,2019-11-11
70,276,86,2019-11-15
70,276,35,2019-11-13
70,282,4,2019-11-11
70,282,4,2019-11-15
70,282,2,2019-11-13
70,291,2,2019-11-11
70,291,4,2019-11-15
70,291,1,2019-11-13
70,292,4,2019-11-11
70,292,1,2019-11-13
70,295,2,2019-11-11
70,295,2,2019-11-15
70,300,16,2019-11-11
70,300,8,2019-11-15
70,300,3,2019-11-13
70,306,2,2019-11-11
70,306,1,2019-11-13
70,307,6,2019-11-11
70,307,4,2019-11-15
70,307,3,2019-11-13
70,308,2,2019-11-11
70,308,2,2019-11-15
70,312,16,2019-11-11
70,312,8,2019-11-15
70,312,3,2019-11-13
70,313,2,2019-11-11
70,320,4,2019-11-11
70,320,4,2019-11-15
70,320,2,2019-11-13
70,326,2,2019-11-11
70,326,10,2019-11-15
70,326,3,2019-11-13
70,334,10,2019-11-11
70,334,8,2019-11-15
70,334,5,2019-11-13
70,338,2,2019-11-15
70,340,2,2019-11-11
70,340,4,2019-11-15
70,340,1,2019-11-13
70,350,2,2019-11-11
70,350,1,2019-11-13
70,351,2,2019-11-11
70,351,2,2019-11-15
70,351,1,2019-11-13
70,357,2,2019-11-11
70,357,6,2019-11-15
70,357,1,2019-11-13
70,359,4,2019-11-11
70,362,2,2019-11-11
70,362,1,2019-11-13
70,364,4,2019-11-11
70,364,2,2019-11-13
70,373,1,2019-11-13
70,379,2,2019-11-11
70,379,4,2019-11-15
70,379,2,2019-11-13
70,380,2,2019-11-11
70,387,222,2019-11-11
70,387,178,2019-11-15
70,387,101,2019-11-13
70,389,6,2019-11-11
70,389,2,2019-11-15
70,392,1,2019-11-13
70,394,4,2019-11-11
70,394,8,2019-11-15
70,394,3,2019-11-13
70,395,2,2019-11-11
70,395,6,2019-11-15
70,395,1,2019-11-13
70,400,2,2019-11-11
70,400,10,2019-11-15
70,400,1,2019-11-13
70,1026,2,2019-11-15
70,1036,1,2019-11-13
70,1040,1,2019-11-13
70,1088,2,2019-11-11
70,1088,2,2019-11-15
70,1192,1,2019-11-13
70,1331,1,2019-11-13
70,1376,1,2019-11-13
70,1395,2,2019-11-11
70,1413,2,2019-11-11
70,1413,4,2019-11-15
70,1413,1,2019-11-13
71,1,22,2019-11-11
71,1,18,2019-11-15
71,1,4,2019-11-13
71,2,38,2019-11-11
71,2,52,2019-11-15
71,2,15,2019-11-13
71,3,14,2019-11-11
71,3,12,2019-11-15
71,3,1,2019-11-13
71,4,8,2019-11-11
71,4,10,2019-11-15
71,4,1,2019-11-13
71,5,10,2019-11-11
71,5,12,2019-11-15
71,5,2,2019-11-13
71,6,32,2019-11-11
71,6,18,2019-11-15
71,6,6,2019-11-13
71,7,12,2019-11-11
71,7,10,2019-11-15
71,7,3,2019-11-13
71,8,4,2019-11-11
71,8,2,2019-11-15
71,8,3,2019-11-13
71,9,8,2019-11-11
71,10,14,2019-11-11
71,10,2,2019-11-15
71,10,3,2019-11-13
71,11,34,2019-11-11
71,11,46,2019-11-15
71,11,20,2019-11-13
71,12,10,2019-11-11
71,12,4,2019-11-15
71,12,2,2019-11-13
71,13,2,2019-11-11
71,13,2,2019-11-15
71,13,1,2019-11-13
71,15,2,2019-11-15
71,15,3,2019-11-13
71,16,2,2019-11-11
71,16,3,2019-11-13
71,18,2,2019-11-15
71,19,4,2019-11-11
71,19,14,2019-11-15
71,19,2,2019-11-13
71,20,8,2019-11-11
71,20,4,2019-11-15
71,20,8,2019-11-13
71,22,4,2019-11-11
71,22,2,2019-11-15
71,22,1,2019-11-13
71,24,12,2019-11-11
71,24,14,2019-11-15
71,24,10,2019-11-13
71,25,2,2019-11-11
71,25,1,2019-11-13
71,28,8,2019-11-11
71,28,2,2019-11-15
71,28,2,2019-11-13
71,29,10,2019-11-11
71,29,1,2019-11-13
71,30,4,2019-11-15
71,31,2,2019-11-15
71,31,1,2019-11-13
71,32,24,2019-11-11
71,32,20,2019-11-15
71,32,12,2019-11-13
71,33,4,2019-11-15
71,34,1,2019-11-13
71,35,2,2019-11-15
71,36,4,2019-11-11
71,36,4,2019-11-15
71,36,2,2019-11-13
71,37,6,2019-11-11
71,37,6,2019-11-15
71,37,2,2019-11-13
71,38,2,2019-11-15
71,38,1,2019-11-13
71,42,2,2019-11-15
71,45,2,2019-11-11
71,47,2,2019-11-15
71,49,20,2019-11-11
71,49,26,2019-11-15
71,49,14,2019-11-13
71,53,2,2019-11-15
71,54,6,2019-11-11
71,54,8,2019-11-15
71,54,3,2019-11-13
71,55,4,2019-11-11
71,55,4,2019-11-15
71,55,2,2019-11-13
71,56,1,2019-11-13
71,57,12,2019-11-11
71,57,6,2019-11-15
71,57,2,2019-11-13
71,58,2,2019-11-15
71,59,2,2019-11-15
71,62,6,2019-11-11
71,62,2,2019-11-15
71,63,12,2019-11-11
71,63,20,2019-11-15
71,63,7,2019-11-13
71,64,2,2019-11-15
71,64,1,2019-11-13
71,67,8,2019-11-11
71,67,16,2019-11-15
71,67,2,2019-11-13
71,68,4,2019-11-15
71,70,20,2019-11-11
71,70,18,2019-11-15
71,70,16,2019-11-13
71,71,96,2019-11-11
71,71,88,2019-11-15
71,71,31,2019-11-13
71,74,2,2019-11-15
71,74,3,2019-11-13
71,75,48,2019-11-11
71,75,60,2019-11-15
71,75,27,2019-11-13
71,78,2,2019-11-11
71,78,2,2019-11-15
71,81,2,2019-11-11
71,81,2,2019-11-15
71,81,2,2019-11-13
71,82,2,2019-11-11
71,83,6,2019-11-11
71,83,4,2019-11-15
71,83,1,2019-11-13
71,85,16,2019-11-11
71,85,18,2019-11-15
71,85,10,2019-11-13
71,87,46,2019-11-11
71,87,32,2019-11-15
71,87,8,2019-11-13
